DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_RGN_COLLISION_FR,TX_RGN_COLLISION_NL,TX_PROV_COLLISION_FR,TX_PROV_COLLISION_NL,TX_MUNTY_COLLISION_FR,TX_MUNTY_COLLISION_NL,MS_X_COORD,MS_Y_COORD,CD_CROSSWAY,TX_CROSSWAY_FR,TX_CROSSWAY_NL,CD_WEATHER,TX_WEATHER_FR,TX_WEATHER_NL,CD_ROAD_CONDITION,TX_ROAD_CONDITION_FR,TX_ROAD_CONDITION_NL,CD_BUILD_UP_AREA,TX_BUILD_UP_AREA_FR,TX_BUILD_UP_AREA_NL,CD_LIGHT_CONDITION,TX_LIGHT_CONDITION_FR,TX_LIGHT_CONDITION_NL,CD_ROAD_TYPE,CD_ROAD_TYPE_FR,CD_ROAD_TYPE_NL,CD_CLASS_ACCIDENTS,TX_CLASS_ACCIDENTS_FR,TX_CLASS_ACCIDENTS_NL,CD_ROAD_USR_TYPE1,TX_ROAD_USR_TYPE1_FR,TX_ROAD_USR_TYPE1_NL,CD_ROAD_USR_TYPE2,TX_ROAD_USR_TYPE2_FR,TX_ROAD_USR_TYPE2_NL,CD_COLLISION_TYPE,TX_COLLISON_TYPE_FR,TX_COLLISION_TYPE_NL,CD_OBSTACLES,TX_OBSTACLES_FR,TX_OBSTACLES_NL,LAT,LON
2024,11,08,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106058.048733,196240.636247,1,Carrefour,Op Kruispunt,1,Normales,Normaal,4,Propre,Proper,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.07463,3.741761
2024,11,17,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105917.101856,192068.910092,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,51.037121,3.740254
2024,11,17,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,,,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,,
2024,11,17,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,102724.483739,194210.157269,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,0,51.056117,3.694461
2024,11,12,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,107193.309725,191955.660245,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.036199,3.758461
2024,11,08,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105903.667934,194271.368358,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,3,Verglas, neige,Ijzel, sneeuw,1,En agglomération,binnen bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,10,usager seul,één bestuurder, geen hindernis,8,Un seul usager,51.056917,3.739797
2024,11,14,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103253.905755,193480.266261,1,Carrefour,Op Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,9,Autre ou inconnu,Andere of onbekend,51.049599,3.702105
2024,11,08,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103985.210831,189585.768643,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,1,Autoroute,Autosnelweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,04,Camion,Vrachtwagen,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),51.014651,3.713024
2024,11,15,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105159.575685,196916.559743,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,99,inconnu,onbekend,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,51.080637,3.728859
2024,11,19,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103698.845916,195208.540438,1,Carrefour,Op Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,9,51.065169,3.708231
2024,11,21,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105354.139858,193209.353061,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,3,Avec blessé(s) grave(s),met zwaargewonden,01,Autobus,Autobus,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,0,51.047329,3.732089
2024,11,08,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,104072.952860,193684.554965,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,04,Camion,Vrachtwagen,03,Bicyclette,Fiets,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,51.0515,3.71376
2024,11,18,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,,,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,5,Nuit, éclairage public présent, mais pas allumé,Nacht, openb. verlicht. aanw., maar niet ontstoken,1,Autoroute,Autosnelweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,3,Entre 2 conducteurs: Par l'arrière,,
2024,11,13,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106806.487111,196362.047217,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,99,inconnu,onbekend,99,inconnu,onbekend,9,Autre ou inconnu,Andere of onbekend,-3,Présence d'obstacle non mentionnée,Geen vermelding van de aanwezigheid van een hindernis,51.075777,3.752426
2024,11,19,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105562.436209,194886.690083,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,05,Camionnette,Lichte vrachtauto,09,Voiture,personenauto,1,Collision en chaîne (3 conducteurs ou plus),Kettingbotsing (3 bestuurders of meer),0,51.062422,3.734855
2024,11,08,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106788.632733,192960.804245,1,Carrefour,Op Kruispunt,3,Brouillard (visibilité de moins de 100m),Mist (zichtbaarheid minder dan 100m),1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.045204,3.752573
2024,10,21,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,,,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,Geen vermelding van de type aanrijding,-1,,
2024,11,13,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106745.549622,192134.075507,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,0,Pas d’obstacle,Geen hindernis,51.037769,3.752057
2024,11,23,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103372.780505,193985.719984,2,Hors carrefour,Buiten Kruispunt,3,Brouillard (visibilité de moins de 100m),Mist (zichtbaarheid minder dan 100m),2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,5,Nuit, éclairage public présent, mais pas allumé,Nacht, openb. verlicht. aanw., maar niet ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,11,usager/obstacle,51.054152,3.703736
2024,11,22,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105034.125649,194188.624552,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,9,51.056107,3.727405
2024,11,10,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,104448.366923,191105.736813,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,04,Camion,Vrachtwagen,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,51.02835,3.719435
2024,11,15,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,102862.630294,191577.010282,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,51.032459,3.696771
2024,11,14,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106155.600611,193907.844373,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,51.053669,3.743433
2024,11,08,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106024.376196,192100.475809,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,03,Bicyclette,Fiets,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,0,Pas d’obstacle,Geen hindernis,51.037413,3.741779
2024,11,10,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105484.102215,195340.762163,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,99,inconnu,onbekend,2,Entre 2 conducteurs: Collision frontale,Tussen 2 bestuurders: Frontale botsing,0,Pas d’obstacle,Geen hindernis,51.066498,3.733682
2024,11,18,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103087.705435,193796.474645,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,3,Route régionale,Gewestweg,3,Avec blessé(s) grave(s),met zwaargewonden,09,Voiture,personenauto,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,0,Pas d’obstacle,51.052428,3.699695
2024,11,17,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106151.187514,194429.229724,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,4,Nuit, pas d'éclairage public présent,Nacht, geen openbare verlichting aanwezig,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,02,Autres,Andere weggebruiker,09,Voiture,personenauto,4,51.058355,3.743308
2024,11,21,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103420.390747,194513.923286,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,9,Inconnu, indéterminé,Onbekend,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,06,Cyclomoteur,Bromfiets,09,Voiture,personenauto,2,Entre 2 conducteurs: Collision frontale,Tussen 2 bestuurders: Frontale botsing,0,Pas d’obstacle,51.058903,3.704348
2024,11,12,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,104539.864509,195139.673869,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,Geen vermelding van de type aanrijding,-1,Type de collision non mentionné,Geen vermelding van de type aanrijding,51.064617,3.720237
2024,11,16,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,107125.638194,194967.902407,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,09,Voiture,personenauto,2,Entre 2 conducteurs: Collision frontale,Tussen 2 bestuurders: Frontale botsing,0,Pas d’obstacle,Geen hindernis,51.06327,3.757143
2024,11,11,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,104600.551132,193366.921173,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,67,Autre obstacle,Andere hindernis,51.048687,3.721323
2024,11,13,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106567.687709,195574.266262,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,06,Cyclomoteur,Bromfiets,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.068679,3.749112
2024,11,17,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103998.384702,192903.821649,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,Geen vermelding van de type aanrijding,-1,51.044477,3.712794
2024,11,16,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,104321.241756,195411.532246,1,Carrefour,Op Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,2,Entre 2 conducteurs: Collision frontale,51.067043,3.717084
2024,11,18,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105531.441756,196283.036246,1,Carrefour,Op Kruispunt,1,Normales,Normaal,9,Inconnu, indéterminé,Onbekend,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),51.074971,3.734243
2024,11,18,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,107563.412656,191281.352540,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,06,Cyclomoteur,Bromfiets,4,51.030165,3.763816
2024,11,07,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106605.308472,193064.356227,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2/5,Humide, mouillé, flaques+Sale (sable, gravier, feuilles,...),Nat, plassen+Vuil (zand, grint, bladeren,...),1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,51.046121,3.749947
2024,11,15,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,101845.337886,191367.656032,2,Hors carrefour,Buiten Kruispunt,9,Inconnues, indéterminées,Onbekend,5,Sale (sable, gravier, feuilles,...),Vuil (zand, grint, bladeren,...),1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,08,Piéton,51.030494,3.682297
2024,11,19,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,103674.952731,193213.579285,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,51.047235,3.708143
2024,11,16,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106246.569756,194379.579286,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,51.057916,3.744674
